#F mu_McMaster.dat
#UT Photon-atom total cross sections for X-ray attenuation (McMaster)
#C  Derived from the ESRF DABAX file CrossSec_McMaster.dat (dated 2001-09-18),
#C  itself generated with the mucal subroutine (P. Bandyopadhyay) from:
#C    W. H. McMaster, N. Kerr Del Grande, J. H. Mallett & J. H. Hubbell (1969),
#C    Compilation of X-ray Cross Sections, UCRL-50174 Sec. II Rev. 1.
#C  Modifications for pxrd-refine (see ATTRIBUTION.md):
#C    - energy-trimmed to 2-120 keV (lab + synchrotron powder-XRD band)
#C    - columns reduced to PhotonEnergy / Photoelectric / Total
#C      (the photoelectric column is kept to detect absorption-edge
#C       intervals: it is the only component that jumps at an edge)
#C  Elements Z=84,85,87,88,89,91,93 are absent from the McMaster compilation.
#UD Column description:
#UD   1: PhotonEnergy[eV]  2: Photoelectric[barn/atom]  3: Total[barn/atom]
#S   1 H
#N 3
#L PhotonEnergy[eV]  Photoelectric[barn/atom]  Total[barn/atom]
3871.95 35.2183 38.6081
3947.66 33.0192 36.3815
4024.84 30.9543 34.2891
4103.54 29.0156 32.323
4183.77 27.1958 30.4758
4265.58 25.4875 28.7404
4348.98 23.8844 27.1102
4434.02 22.3799 25.5787
4520.71 20.9683 24.1403
4609.1 19.6439 22.7892
4699.22 18.4015 21.5204
4791.1 17.2361 20.3287
4884.78 16.1431 19.2096
4980.29 15.1181 18.1588
5077.67 14.1569 17.172
5176.95 13.2558 16.2454
5278.17 12.4109 15.3754
5381.37 11.6189 14.5586
5486.59 10.8766 13.7916
5593.87 10.1809 13.0716
5703.24 9.52895 12.3956
5814.75 8.91805 11.7609
5928.45 8.34566 11.165
6044.36 7.80941 10.6056
6162.55 7.30708 10.0804
6283.04 6.83655 9.58737
6405.89 6.39587 9.12447
6531.14 5.98315 8.68986
6658.84 5.59669 8.28184
6789.04 5.23481 7.89873
6921.78 4.89601 7.53905
7057.11 4.57884 7.20132
7195.1 4.28191 6.88419
7335.78 4.004 6.58641
7479.22 3.74388 6.30677
7625.45 3.50045 6.04416
7774.55 3.27264 5.79753
7926.56 3.05947 5.56588
8081.55 2.86002 5.3483
8239.56 2.67342 5.14392
8400.67 2.49885 4.95191
8564.92 2.33556 4.77152
8732.38 2.18282 4.60202
8903.12 2.03995 4.44274
9077.2 1.90634 4.29306
9254.69 1.78139 4.15237
9435.64 1.66455 4.02012
9620.13 1.55529 3.89579
9808.22 1.45314 3.77889
10000 1.35763 3.66896
